epoch;column1;column2;column3;column4;column5;column6;column7;column8;column9;column10;column11;column12;column13
1614468593;1.00;1.00;;;;21.94;49.33;99542.00;0.00;;;;
1614468603;1.00;1.00;;;;21.94;49.29;99542.00;0.00;;;;
1614468613;1.00;1.00;;;;21.93;49.32;99544.00;0.00;;;;
1614468623;1.00;1.00;;;;21.94;49.29;99544.00;0.00;;;;
1614468633;1.00;1.00;;;;21.94;49.29;99544.00;0.00;;;;
1614468643;1.00;1.00;;;;21.94;49.28;99540.00;0.00;;;;
1614468653;1.00;1.00;;;;21.94;49.25;99542.00;0.00;;;;
1614468663;1.00;1.00;;;;21.94;49.22;99540.00;0.00;;;;
1614468673;1.00;1.00;;;;21.94;49.22;99543.00;0.00;;;;
1614468683;1.00;1.00;;;;21.94;49.21;99541.00;0.00;;;;
1614468693;1.00;1.00;;;;21.95;49.20;99542.00;0.00;;;;
1614468703;1.00;1.00;;;;21.95;49.20;99543.00;0.00;;;;
1614468713;1.00;1.00;;;;21.95;49.20;99542.00;0.00;;;;
1614468723;1.00;1.00;;;;21.95;49.18;99542.00;0.00;;;;
1614468733;1.00;1.00;;;;21.95;49.18;99543.00;0.00;;;;
1614468743;1.00;1.00;;;;21.95;49.15;99541.00;0.00;;;;
1614468753;1.00;1.00;;;;21.96;49.18;99543.00;0.00;;;;
1614468763;1.00;1.00;;;;21.96;49.15;99543.00;0.00;;;;
1614468773;1.00;1.00;;;;21.95;49.18;99541.00;0.00;;;;
1614468783;1.00;1.00;;;;21.96;49.18;99543.00;0.00;;;;
1614468793;1.00;1.00;;;;21.96;49.17;99544.00;0.00;;;;
1614468803;1.00;1.00;;;;21.96;49.18;99543.00;0.00;;;;
1614468813;1.00;1.00;;;;21.96;49.17;99543.00;0.00;;;;
1614468823;1.00;1.00;;;;21.96;49.17;99543.00;0.00;;;;
1614468833;1.00;1.00;;;;21.96;49.15;99544.00;0.00;;;;
1614468843;1.00;1.00;;;;21.96;49.18;99546.00;0.00;;;;
1614468853;1.00;1.00;;;;21.96;49.15;99544.00;0.00;;;;
1614468863;1.00;1.00;;;;21.96;49.17;99545.00;0.00;;;;
1614468873;1.00;1.00;;;;21.97;49.13;99545.00;0.00;;;;
1614468883;1.00;1.00;;;;21.96;49.17;99545.00;0.00;;;;
1614468893;1.00;1.00;;;;21.97;49.15;99544.00;0.00;;;;
1614468903;1.00;1.00;;;;21.97;49.16;99542.00;0.00;;;;
1614468913;1.00;1.00;;;;21.97;49.14;99542.00;0.00;;;;
1614468923;1.00;1.00;;;;21.97;49.14;99542.00;0.00;;;;
1614468933;1.00;1.00;;;;21.97;49.14;99541.00;0.00;;;;
1614468943;1.00;1.00;;;;21.97;49.14;99541.00;0.00;;;;
1614468953;1.00;1.00;;;;21.97;49.14;99544.00;0.00;;;;
1614468963;1.00;1.00;;;;21.97;49.12;99544.00;0.00;;;;
1614468973;1.00;1.00;;;;21.97;49.14;99545.00;0.00;;;;
1614468983;1.00;1.00;;;;21.98;49.13;99543.00;0.00;;;;
1614468993;1.00;1.00;;;;21.98;49.14;99544.00;0.00;;;;
1614469003;1.00;1.00;;;;21.98;49.14;99544.00;0.00;;;;
1614469013;1.00;1.00;;;;21.98;49.14;99543.00;0.00;;;;
1614469023;1.00;1.00;;;;21.98;49.14;99542.00;0.00;;;;
1614469033;1.00;1.00;;;;21.98;49.13;99542.00;0.00;;;;
1614469043;1.00;1.00;;;;21.98;49.13;99543.00;0.00;;;;
1614469053;1.00;1.00;;;;21.98;49.11;99541.00;0.00;;;;
1614469063;1.00;1.00;;;;21.98;49.11;99540.00;0.00;;;;
1614469073;1.00;1.00;;;;21.98;49.04;99541.00;0.00;;;;
1614469083;1.00;1.00;;;;21.98;49.04;99540.00;0.00;;;;
1614469093;1.00;1.00;;;;21.99;49.05;99540.00;0.00;;;;
1614469103;1.00;1.00;;;;21.99;49.05;99539.00;0.00;;;;
1614469113;1.00;1.00;;;;21.99;49.05;99537.00;0.00;;;;
1614469123;1.00;1.00;;;;21.99;49.05;99537.00;0.00;;;;
1614469133;1.00;1.00;;;;21.99;49.03;99540.00;0.00;;;;
1614469143;1.00;1.00;;;;21.99;49.04;99538.00;0.00;;;;
1614469153;1.00;1.00;;;;21.99;49.03;99541.00;0.00;;;;
1614469163;1.00;1.00;;;;22.00;49.03;99540.00;0.00;;;;
1614469173;1.00;1.00;;;;22.00;49.02;99541.00;0.00;;;;
1614469183;1.00;1.00;;;;22.00;49.03;99540.00;0.00;;;;
1614469193;1.00;1.00;;;;22.00;49.01;99540.00;0.00;;;;
1614469203;1.00;1.00;;;;22.01;49.00;99539.00;0.00;;;;
1614469213;1.00;1.00;;;;22.01;48.97;99538.00;0.00;;;;
1614469223;1.00;1.00;;;;22.01;49.00;99539.00;0.00;;;;
1614469233;1.00;1.00;;;;22.01;48.97;99539.00;0.00;;;;
1614469243;1.00;1.00;;;;22.01;48.95;99537.00;0.00;;;;
1614469253;1.00;1.00;;;;22.01;48.96;99535.00;3.00;;;;
1614469263;1.00;1.00;;;;22.02;48.94;99538.00;3.00;;;;
1614469273;1.00;1.00;;;;22.02;48.94;99538.00;4.00;;;;
1614469283;1.00;1.00;;;;22.02;48.96;99538.00;4.00;;;;
1614469293;1.00;1.00;;;;22.01;49.58;99538.00;4.00;;;;
1614469303;1.00;1.00;;;;22.02;49.67;99538.00;4.00;;;;
1614469313;1.00;1.00;;;;22.03;49.62;99535.00;4.00;;;;
1614469323;1.00;1.00;;;;22.03;49.61;99535.00;3.00;;;;
1614469333;1.00;1.00;;;;22.04;49.89;99536.00;3.00;;;;
1614469343;1.00;1.00;;;;22.04;49.81;99536.00;2.00;;;;
1614469353;1.00;1.00;;;;22.05;49.79;99536.00;2.00;;;;
1614469363;1.00;1.00;;;;22.06;49.81;99537.00;3.00;;;;
1614469373;1.00;1.00;;;;22.06;49.83;99537.00;3.00;;;;
1614469383;1.00;1.00;;;;22.07;49.85;99535.00;3.00;;;;
1614469393;1.00;1.00;;;;22.06;50.44;99536.00;3.00;;;;
1614469403;1.00;1.00;;;;22.07;50.22;99536.00;3.00;;;;
1614469413;1.00;1.00;;;;22.08;50.16;99537.00;3.00;;;;
1614469423;1.00;1.00;;;;22.09;50.10;99536.00;3.00;;;;
1614469433;1.00;1.00;;;;22.09;50.04;99539.00;3.00;;;;
1614469443;1.00;1.00;;;;22.10;50.03;99537.00;3.00;;;;
1614469453;1.00;1.00;;;;22.10;50.02;99537.00;3.00;;;;
1614469463;1.00;1.00;;;;22.11;50.37;99542.00;3.00;;;;
1614469473;1.00;1.00;;;;22.11;50.20;99536.00;3.00;;;;
1614469483;1.00;1.00;;;;22.11;50.13;99542.00;3.00;;;;
1614469493;1.00;1.00;;;;22.12;50.12;99541.00;3.00;;;;
1614469503;1.00;1.00;;;;22.13;50.06;99540.00;3.00;;;;
1614469513;1.00;1.00;;;;22.13;50.03;99542.00;3.00;;;;
1614469523;1.00;1.00;;;;22.13;50.03;99542.00;4.00;;;;
1614469533;1.00;1.00;;;;22.14;50.00;99540.00;3.00;;;;
1614469543;1.00;1.00;;;;22.14;50.04;99539.00;3.00;;;;
1614469553;1.00;1.00;;;;22.14;50.07;99538.00;3.00;;;;
1614469563;1.00;1.00;;;;22.15;50.09;99541.00;3.00;;;;
1614469573;1.00;1.00;;;;22.15;50.07;99541.00;3.00;;;;
1614469583;1.00;1.00;;;;22.16;50.08;99540.00;3.00;;;;
1614469593;1.00;1.00;;;;22.16;50.08;99540.00;3.00;;;;
1614469603;1.00;1.00;;;;22.17;50.08;99541.00;3.00;;;;
1614469613;1.00;1.00;;;;22.17;50.06;99542.00;3.00;;;;
1614469623;1.00;1.00;;;;22.18;50.07;99539.00;3.00;;;;
1614469633;1.00;1.00;;;;22.18;50.03;99537.00;3.00;;;;
1614469643;1.00;1.00;;;;22.19;50.00;99539.00;3.00;;;;
1614469653;1.00;1.00;;;;22.19;50.10;99540.00;3.00;;;;
1614469663;1.00;1.00;;;;22.20;50.27;99538.00;2.00;;;;
1614469673;1.00;1.00;;;;22.21;50.34;99540.00;3.00;;;;
1614469683;1.00;1.00;;;;22.21;50.21;99541.00;3.00;;;;
1614469693;1.00;1.00;;;;22.22;50.23;99541.00;3.00;;;;
1614469703;1.00;1.00;;;;22.22;50.21;99539.00;3.00;;;;
1614469713;1.00;1.00;;;;22.22;50.13;99539.00;4.00;;;;
1614469723;1.00;1.00;;;;22.22;49.93;99541.00;4.00;;;;
1614469733;1.00;1.00;;;;22.23;49.98;99542.00;3.00;;;;
1614469743;1.00;1.00;;;;22.22;50.07;99540.00;3.00;;;;
1614469753;1.00;1.00;;;;22.22;50.08;99540.00;3.00;;;;
1614469763;1.00;1.00;;;;22.23;49.96;99542.00;3.00;;;;
1614469773;1.00;1.00;;;;22.23;49.88;99543.00;3.00;;;;
1614469783;1.00;1.00;;;;22.24;49.79;99544.00;3.00;;;;
1614469793;1.00;1.00;;;;22.24;50.11;99544.00;3.00;;;;
1614469803;1.00;1.00;;;;22.26;50.39;99543.00;3.00;;;;
1614469813;1.00;1.00;;;;22.27;50.20;99546.00;3.00;;;;
1614469823;1.00;1.00;;;;22.27;49.90;99544.00;3.00;;;;
1614469833;1.00;1.00;;;;22.28;50.10;99544.00;4.00;;;;
1614469843;1.00;1.00;;;;22.28;49.90;99543.00;3.00;;;;
1614469853;1.00;1.00;;;;22.28;49.81;99543.00;4.00;;;;
1614469863;1.00;1.00;;;;22.28;49.69;99543.00;3.00;;;;
1614469873;1.00;1.00;;;;22.28;49.60;99544.00;3.00;;;;
1614469883;1.00;1.00;;;;22.27;49.36;99544.00;3.00;;;;
1614469893;1.00;1.00;;;;22.27;49.30;99543.00;3.00;;;;
1614469903;1.00;1.00;;;;22.28;49.32;99545.00;4.00;;;;
1614469913;1.00;1.00;;;;22.28;49.31;99544.00;3.00;;;;
1614469923;1.00;1.00;;;;22.28;49.33;99545.00;3.00;;;;
1614469933;1.00;1.00;;;;22.29;49.33;99546.00;3.00;;;;
1614469943;1.00;1.00;;;;22.28;49.34;99545.00;4.00;;;;
1614469953;1.00;1.00;;;;22.28;49.20;99547.00;3.00;;;;
1614469963;1.00;1.00;;;;22.29;49.17;99547.00;3.00;;;;
1614469973;1.00;1.00;;;;22.29;49.11;99547.00;3.00;;;;
1614469983;1.00;1.00;;;;22.29;49.00;99546.00;5.00;;;;
1614469993;1.00;1.00;;;;22.29;48.79;99546.00;4.00;;;;
1614470003;1.00;1.00;;;;22.29;48.74;99547.00;4.00;;;;
1614470013;1.00;1.00;;;;22.30;48.74;99547.00;5.00;;;;
1614470023;1.00;1.00;;;;22.29;48.65;99546.00;5.00;;;;
1614470033;1.00;1.00;;;;22.29;48.63;99548.00;5.00;;;;
1614470043;1.00;1.00;;;;22.29;48.64;99546.00;6.00;;;;
1614470053;1.00;1.00;;;;22.30;48.56;99547.00;5.00;;;;
1614470063;1.00;1.00;;;;22.30;48.42;99546.00;5.00;;;;
1614470073;1.00;1.00;;;;22.30;48.42;99545.00;6.00;;;;
1614470083;1.00;1.00;;;;22.31;48.30;99546.00;6.00;;;;
1614470093;1.00;1.00;;;;22.30;48.19;99548.00;6.00;;;;
1614470103;1.00;1.00;;;;22.30;48.16;99548.00;6.00;;;;
1614470113;1.00;1.00;;;;22.31;48.12;99547.00;6.00;;;;
1614470123;1.00;1.00;;;;22.30;48.07;99548.00;5.00;;;;
1614470133;1.00;1.00;;;;22.30;47.98;99547.00;5.00;;;;
1614470143;1.00;1.00;;;;22.30;48.01;99545.00;5.00;;;;
1614470153;1.00;1.00;;;;22.30;47.95;99544.00;5.00;;;;
1614470163;1.00;1.00;;;;22.30;47.92;99545.00;5.00;;;;
1614470173;1.00;1.00;;;;22.30;47.93;99544.00;4.00;;;;
1614470183;1.00;1.00;;;;22.30;47.94;99547.00;5.00;;;;
1614470193;1.00;1.00;;;;22.30;48.00;99547.00;4.00;;;;
1614470203;1.00;1.00;;;;22.31;48.02;99548.00;4.00;;;;
1614470213;1.00;1.00;;;;22.32;48.04;99547.00;4.00;;;;
1614470223;1.00;1.00;;;;22.31;47.98;99549.00;3.00;;;;
1614470233;1.00;1.00;;;;22.31;48.07;99546.00;4.00;;;;
1614470243;1.00;1.00;;;;22.32;48.08;99551.00;4.00;;;;
1614470253;1.00;1.00;;;;22.32;48.05;99551.00;4.00;;;;
1614470263;1.00;1.00;;;;22.33;47.93;99552.00;4.00;;;;
1614470273;1.00;1.00;;;;22.33;47.86;99550.00;4.00;;;;
1614470283;1.00;1.00;;;;22.33;47.91;99551.00;4.00;;;;
1614470293;1.00;1.00;;;;22.34;47.96;99549.00;4.00;;;;
1614470303;1.00;1.00;;;;22.33;48.05;99550.00;5.00;;;;
1614470313;1.00;1.00;;;;22.34;48.05;99552.00;4.00;;;;
1614470323;1.00;1.00;;;;22.34;47.88;99551.00;4.00;;;;
1614470333;1.00;1.00;;;;22.34;48.00;99550.00;4.00;;;;
1614470343;1.00;1.00;;;;22.35;47.93;99550.00;4.00;;;;
1614470353;1.00;1.00;;;;22.35;47.98;99549.00;4.00;;;;
1614470363;1.00;1.00;;;;22.34;48.02;99550.00;4.00;;;;
1614470373;1.00;1.00;;;;22.34;47.95;99550.00;5.00;;;;
1614470383;1.00;1.00;;;;22.35;47.82;99547.00;5.00;;;;
1614470393;1.00;1.00;;;;22.35;47.78;99547.00;4.00;;;;
1614470403;1.00;1.00;;;;22.35;47.77;99547.00;4.00;;;;
1614470413;1.00;1.00;;;;22.35;47.82;99547.00;4.00;;;;
1614470423;1.00;1.00;;;;22.36;47.85;99546.00;4.00;;;;
1614470433;1.00;1.00;;;;22.37;47.46;99548.00;4.00;;;;
1614470443;1.00;1.00;;;;22.37;47.70;99548.00;4.00;;;;
1614470453;1.00;1.00;;;;22.37;47.66;99549.00;5.00;;;;
1614470463;1.00;1.00;;;;22.37;47.63;99548.00;4.00;;;;
1614470473;1.00;1.00;;;;22.37;47.67;99548.00;4.00;;;;
1614470483;1.00;1.00;;;;22.37;47.70;99548.00;4.00;;;;
1614470493;1.00;1.00;;;;22.38;47.67;99547.00;5.00;;;;
1614470503;1.00;1.00;;;;22.39;47.69;99547.00;4.00;;;;
1614470513;1.00;1.00;;;;22.40;47.68;99548.00;4.00;;;;
1614470523;1.00;1.00;;;;22.41;47.65;99548.00;4.00;;;;
1614470533;1.00;1.00;;;;22.41;47.64;99548.00;3.00;;;;
1614470543;1.00;1.00;;;;22.42;47.68;99547.00;4.00;;;;
1614470553;1.00;1.00;;;;22.42;47.73;99551.00;5.00;;;;
1614470563;1.00;1.00;;;;22.41;47.71;99548.00;3.00;;;;
1614470573;1.00;1.00;;;;22.41;47.74;99548.00;4.00;;;;
1614470583;1.00;1.00;;;;22.41;47.74;99546.00;5.00;;;;
1614470593;1.00;1.00;;;;22.41;47.80;99550.00;4.00;;;;
1614470603;1.00;1.00;;;;22.41;47.88;99550.00;3.00;;;;
1614470613;1.00;1.00;;;;22.42;48.11;99549.00;3.00;;;;
1614470623;1.00;1.00;;;;22.42;48.12;99550.00;4.00;;;;
1614470633;1.00;1.00;;;;22.42;48.19;99549.00;4.00;;;;
1614470643;1.00;1.00;;;;22.43;48.21;99549.00;4.00;;;;
1614470653;1.00;1.00;;;;22.43;48.04;99548.00;5.00;;;;
1614470663;1.00;1.00;;;;22.43;48.07;99547.00;3.00;;;;
1614470673;1.00;1.00;;;;22.42;48.12;99548.00;3.00;;;;
1614470683;1.00;1.00;;;;22.43;48.09;99549.00;4.00;;;;
1614470693;1.00;1.00;;;;22.42;48.16;99550.00;4.00;;;;
1614470703;1.00;1.00;;;;22.42;48.23;99549.00;3.00;;;;
1614470713;1.00;1.00;;;;22.42;48.29;99549.00;4.00;;;;
1614470723;1.00;1.00;;;;22.42;48.33;99552.00;5.00;;;;
1614470733;1.00;1.00;;;;22.42;48.33;99553.00;5.00;;;;
1614470743;1.00;1.00;;;;22.42;48.38;99551.00;5.00;;;;
1614470753;1.00;1.00;;;;22.43;48.39;99549.00;5.00;;;;
1614470763;1.00;1.00;;;;22.43;48.25;99550.00;4.00;;;;
1614470773;1.00;1.00;;;;22.43;48.25;99549.00;5.00;;;;
1614470783;1.00;1.00;;;;22.43;48.24;99549.00;5.00;;;;
1614470793;1.00;1.00;;;;22.43;48.22;99547.00;5.00;;;;
1614470803;1.00;1.00;;;;22.44;48.24;99546.00;5.00;;;;
1614470813;1.00;1.00;;;;22.44;48.21;99548.00;5.00;;;;
1614470823;1.00;1.00;;;;22.44;48.18;99549.00;5.00;;;;
1614470833;1.00;1.00;;;;22.44;48.18;99549.00;5.00;;;;
1614470843;1.00;1.00;;;;22.45;48.19;99548.00;5.00;;;;
1614470853;1.00;1.00;;;;22.45;48.23;99550.00;5.00;;;;
1614470863;1.00;1.00;;;;22.46;48.18;99553.00;5.00;;;;
1614470873;1.00;1.00;;;;22.46;48.47;99552.00;5.00;;;;
1614470883;1.00;1.00;;;;22.46;48.16;99552.00;5.00;;;;
1614470893;1.00;1.00;;;;22.46;48.22;99551.00;5.00;;;;
1614470903;1.00;1.00;;;;22.46;48.16;99551.00;5.00;;;;
1614470913;1.00;1.00;;;;22.46;48.10;99551.00;4.00;;;;
1614470923;1.00;1.00;;;;22.46;48.09;99550.00;5.00;;;;
1614470933;1.00;1.00;;;;22.47;48.13;99550.00;5.00;;;;
1614470943;1.00;1.00;;;;22.47;48.08;99550.00;5.00;;;;
1614470953;1.00;1.00;;;;22.47;47.91;99549.00;5.00;;;;
1614470963;1.00;1.00;;;;22.48;47.88;99553.00;5.00;;;;
1614470973;1.00;1.00;;;;22.49;47.89;99552.00;5.00;;;;
1614470983;1.00;1.00;;;;22.49;47.86;99552.00;5.00;;;;
1614470993;1.00;1.00;;;;22.49;47.84;99553.00;5.00;;;;
1614471003;1.00;1.00;;;;22.49;47.84;99552.00;5.00;;;;
1614471013;1.00;1.00;;;;22.49;47.82;99550.00;5.00;;;;
1614471023;1.00;1.00;;;;22.49;47.83;99551.00;5.00;;;;
1614471033;1.00;1.00;;;;22.49;47.84;99552.00;5.00;;;;
1614471043;1.00;1.00;;;;22.49;47.82;99550.00;5.00;;;;
1614471053;1.00;1.00;;;;22.50;47.83;99549.00;5.00;;;;
1614471063;1.00;1.00;;;;22.50;47.90;99550.00;5.00;;;;
1614471073;1.00;1.00;;;;22.51;47.88;99553.00;5.00;;;;
1614471083;1.00;1.00;;;;22.51;47.83;99551.00;5.00;;;;
1614471093;1.00;1.00;;;;22.51;48.04;99550.00;5.00;;;;
1614471103;1.00;1.00;;;;22.51;47.87;99550.00;5.00;;;;
1614471113;1.00;1.00;;;;22.51;47.92;99549.00;5.00;;;;
1614471123;1.00;1.00;;;;22.52;47.96;99550.00;5.00;;;;
1614471133;1.00;1.00;;;;22.52;48.07;99550.00;5.00;;;;
1614471143;1.00;1.00;;;;22.53;48.20;99549.00;5.00;;;;
1614471153;1.00;1.00;;;;22.54;48.28;99550.00;5.00;;;;
1614471216;1.00;1.00;;;;22.56;48.12;99553.00;5.00;;;;
1614471226;1.00;1.00;;;;22.56;48.12;99552.00;5.00;;;;
1614471236;1.00;1.00;;;;22.57;48.13;99552.00;5.00;;;;
1614471246;1.00;1.00;;;;22.57;48.17;99550.00;5.00;;;;
1614471256;1.00;1.00;;;;22.57;48.05;99549.00;4.00;;;;
1614471266;1.00;1.00;;;;22.57;48.01;99550.00;4.00;;;;
1614471276;1.00;1.00;;;;22.57;47.91;99548.00;5.00;;;;
1614471286;1.00;1.00;;;;22.58;47.88;99549.00;5.00;;;;
1614471296;1.00;1.00;;;;22.58;47.91;99550.00;5.00;;;;
1614471306;1.00;1.00;;;;22.58;47.92;99549.00;5.00;;;;
1614471316;1.00;1.00;;;;22.58;47.90;99547.00;5.00;;;;
1614471326;1.00;1.00;;;;22.60;47.90;99548.00;5.00;;;;
1614471336;1.00;1.00;;;;22.60;47.81;99547.00;5.00;;;;
1614471346;1.00;1.00;;;;22.60;47.75;99548.00;5.00;;;;
1614471356;1.00;1.00;;;;22.60;47.73;99548.00;5.00;;;;
1614471366;1.00;1.00;;;;22.60;47.68;99546.00;5.00;;;;
1614471376;1.00;1.00;;;;22.61;47.69;99544.00;5.00;;;;
1614471386;1.00;1.00;;;;22.61;47.73;99545.00;5.00;;;;
1614471396;1.00;1.00;;;;22.61;47.75;99547.00;5.00;;;;
1614471406;1.00;1.00;;;;22.62;47.73;99545.00;5.00;;;;
1614471416;1.00;1.00;;;;22.62;47.67;99544.00;5.00;;;;
1614471426;1.00;1.00;;;;22.63;47.62;99544.00;5.00;;;;
1614471436;1.00;1.00;;;;22.63;47.62;99543.00;5.00;;;;
1614471446;1.00;1.00;;;;22.63;47.64;99544.00;5.00;;;;
1614471456;1.00;1.00;;;;22.63;47.71;99546.00;5.00;;;;
1614471466;1.00;1.00;;;;22.64;47.79;99545.00;5.00;;;;
1614471476;1.00;1.00;;;;22.64;47.99;99544.00;5.00;;;;
1614471486;1.00;1.00;;;;22.64;47.80;99542.00;4.00;;;;
1614471496;1.00;1.00;;;;22.65;47.79;99544.00;4.00;;;;
1614471506;1.00;1.00;;;;22.66;47.73;99543.00;4.00;;;;
1614471516;1.00;1.00;;;;22.66;47.73;99542.00;5.00;;;;
1614471526;1.00;1.00;;;;22.67;47.71;99543.00;4.00;;;;
1614471536;1.00;1.00;;;;22.67;47.69;99542.00;3.00;;;;
1614471546;1.00;1.00;;;;22.67;47.77;99540.00;3.00;;;;
1614471556;1.00;1.00;;;;22.67;47.84;99539.00;3.00;;;;
1614471566;1.00;1.00;;;;22.67;47.78;99542.00;5.00;;;;
1614471576;1.00;1.00;;;;22.67;47.72;99541.00;4.00;;;;
1614471586;1.00;1.00;;;;22.67;47.72;99540.00;3.00;;;;
1614471596;1.00;1.00;;;;22.68;47.69;99542.00;6.00;;;;
1614471606;1.00;1.00;;;;22.68;47.58;99539.00;6.00;;;;
1614471616;1.00;1.00;;;;22.68;47.55;99539.00;4.00;;;;
1614471626;1.00;1.00;;;;22.69;47.54;99537.00;4.00;;;;
1614471636;1.00;1.00;;;;22.69;47.55;99539.00;4.00;;;;
1614471646;1.00;1.00;;;;22.69;47.56;99539.00;3.00;;;;
1614471656;1.00;1.00;;;;22.69;47.55;99539.00;5.00;;;;
1614471666;1.00;1.00;;;;22.70;47.57;99539.00;5.00;;;;
1614471676;1.00;1.00;;;;22.70;47.41;99537.00;4.00;;;;
1614471686;1.00;1.00;;;;22.70;47.34;99537.00;4.00;;;;
1614471696;1.00;1.00;;;;22.71;47.21;99538.00;5.00;;;;
1614471706;1.00;1.00;;;;22.71;47.12;99536.00;5.00;;;;
1614471716;1.00;1.00;;;;22.71;47.12;99537.00;4.00;;;;
1614471726;1.00;1.00;;;;22.71;47.06;99534.00;5.00;;;;
1614471736;1.00;1.00;;;;22.72;47.14;99533.00;5.00;;;;
1614471746;1.00;1.00;;;;22.72;46.98;99534.00;5.00;;;;
1614471756;1.00;1.00;;;;22.72;46.97;99533.00;5.00;;;;
1614471766;1.00;1.00;;;;22.73;47.03;99532.00;5.00;;;;
1614471776;1.00;1.00;;;;22.74;47.07;99534.00;5.00;;;;
1614471786;1.00;1.00;;;;22.73;47.12;99534.00;3.00;;;;
1614471796;1.00;1.00;;;;22.74;47.09;99538.00;2.00;;;;
1614471806;1.00;1.00;;;;22.73;47.31;99536.00;0.00;;;;
1614471816;1.00;1.00;;;;22.73;47.27;99535.00;0.00;;;;
1614471826;1.00;1.00;;;;22.74;47.21;99534.00;0.00;;;;
1614471836;1.00;1.00;;;;22.74;47.12;99532.00;0.00;;;;
1614471846;1.00;1.00;;;;22.74;47.12;99534.00;0.00;;;;
1614471856;1.00;1.00;;;;22.74;47.08;99535.00;0.00;;;;
1614471866;1.00;1.00;;;;22.74;47.05;99534.00;0.00;;;;
1614471876;1.00;1.00;;;;22.75;47.82;99532.00;0.00;;;;
1614471886;1.00;1.00;;;;22.74;47.17;99532.00;0.00;;;;
1614471896;1.00;1.00;;;;22.74;47.52;99533.00;0.00;;;;
1614471906;1.00;1.00;;;;22.75;47.13;99532.00;0.00;;;;
1614471916;1.00;1.00;;;;22.75;46.97;99531.00;0.00;;;;
1614471926;1.00;1.00;;;;22.75;47.03;99531.00;0.00;;;;
1614471936;1.00;1.00;;;;22.74;46.91;99531.00;0.00;;;;
1614471946;1.00;1.00;;;;22.74;47.11;99530.00;0.00;;;;
1614471956;1.00;1.00;;;;22.75;47.35;99533.00;0.00;;;;
1614471966;1.00;1.00;;;;22.75;46.99;99533.00;0.00;;;;
1614471976;1.00;1.00;;;;22.75;46.90;99533.00;0.00;;;;
1614471986;1.00;1.00;;;;22.75;46.94;99532.00;0.00;;;;
1614471996;1.00;1.00;;;;22.76;47.00;99530.00;0.00;;;;
1614472006;1.00;1.00;;;;22.75;47.04;99531.00;0.00;;;;
1614472016;1.00;1.00;;;;22.75;46.95;99531.00;0.00;;;;
1614472026;1.00;1.00;;;;22.75;46.88;99531.00;0.00;;;;
1614472036;1.00;1.00;;;;22.75;46.84;99530.00;0.00;;;;
1614472046;1.00;1.00;;;;22.75;46.87;99531.00;0.00;;;;
1614472056;1.00;1.00;;;;22.75;46.85;99532.00;0.00;;;;
1614472066;1.00;1.00;;;;22.75;46.83;99531.00;0.00;;;;
1614472076;1.00;1.00;;;;22.75;46.88;99531.00;0.00;;;;
1614472086;1.00;1.00;;;;22.76;46.83;99531.00;0.00;;;;
1614472096;1.00;1.00;;;;22.76;46.86;99530.00;0.00;;;;
1614472106;1.00;1.00;;;;22.76;46.80;99530.00;0.00;;;;
1614472116;1.00;1.00;;;;22.76;46.82;99530.00;5.00;;;;
1614472126;1.00;1.00;;;;22.77;47.45;99532.00;5.00;;;;
1614472136;1.00;1.00;;;;22.77;47.35;99533.00;6.00;;;;
1614472146;1.00;1.00;;;;22.77;47.51;99535.00;3.00;;;;
1614472156;1.00;1.00;;;;22.77;47.57;99536.00;3.00;;;;
1614472166;1.00;1.00;;;;22.77;47.51;99535.00;3.00;;;;
1614472248;1.00;1.00;;;;22.79;46.95;99528.00;3.00;;;;
1614472331;1.00;1.00;;;;22.80;47.13;99524.00;0.00;;;;
1614472414;1.00;1.00;;;;22.82;46.70;99528.00;0.00;;;;
1614472497;1.00;1.00;;;;22.82;46.32;99525.00;0.00;;;;
1614472580;1.00;1.00;;;;22.83;46.44;99524.00;0.00;;;;
1614472663;1.00;1.00;;;;22.82;46.29;99519.00;0.00;;;;
1614472746;1.00;1.00;;;;22.84;45.56;99520.00;0.00;;;;
1614472828;1.00;1.00;;;;22.84;45.31;99519.00;0.00;;;;
1614472911;1.00;1.00;;;;22.84;45.25;99518.00;0.00;;;;
1614472994;1.00;1.00;;;;22.85;45.18;99519.00;0.00;;;;
1614473077;1.00;1.00;;;;22.86;45.20;99515.00;0.00;;;;
1614473160;1.00;1.00;;;;22.88;45.06;99511.00;0.00;;;;
1614473243;1.00;1.00;;;;22.88;44.82;99507.00;0.00;;;;
1614473326;1.00;1.00;;;;22.89;45.22;99504.00;0.00;;;;
1614473408;1.00;1.00;;;;22.91;45.04;99502.00;0.00;;;;
1614473491;1.00;1.00;;;;22.92;44.83;99498.00;0.00;;;;
1614473574;1.00;1.00;;;;22.93;44.83;99499.00;0.00;;;;
1614473656;1.00;1.00;;;;22.95;44.94;99499.00;0.00;;;;
1614473739;1.00;1.00;;;;22.96;44.73;99497.00;0.00;;;;
1614473822;1.00;1.00;;;;22.97;44.14;99499.00;0.00;;;;
1614473904;1.00;1.00;;;;22.98;43.95;99502.00;0.00;;;;
1614473987;1.00;1.00;;;;23.00;43.59;99501.00;0.00;;;;
1614474070;1.00;1.00;;;;23.00;43.56;99501.00;0.00;;;;
1614474152;1.00;1.00;;;;23.02;43.37;99497.00;0.00;;;;
